ID_REF,sputum from pulmonary tuberculosis patient1,sputum from pulmonary tuberculosis patient1(dye flip),sputum from pulmonary tuberculosis patient 2,sputum from pulmonary tuberculosis patient 3,sputum from pulmonary tuberculosis patient 3 (dye flip),sputum from pulmonary tuberculosis patient 4,sputum from pulmonary tuberculosis patient 5,sputum from pulmonary tuberculosis patient 5 (dye flip),sputum from pulmonary tuberculosis patient 6,sputum from pulmonary tuberculosis patient 7,sputum from pulmonary tuberculosis patient 7 (dye flip),,,,,,,,
11313,0.276131,1.2265,1.14629,0.439261,0.396627,0.899491,0.567028,0.300249,0.382952,0.620469,0.575178,,,,,,,,
11314,1.28009,1.35704,1.34814,0.469839,0.542566,1.91396,0.784062,2.10172,1.87237,2.57176,3.85693,,,,,,,,
11315,0.81241,0.716713,1.34698,0.504685,0.274287,0.843811,0.698772,-0.112269,null,1.21757,0.30481,,,,,,,,
11401,0.462108,0.502145,0.85859,0.470455,0.201322,0.625448,0.0672054,0.0649071,null,0.839305,-0.0833845,,,,,,,,
11402,0.575188,1.60808,1.16309,0.42294,0.63948,1.43856,0.200737,0.507882,-0.00956956,1.4784,1.48238,,,,,,,,
11403,0.602075,1.28228,1.18287,0.542062,1.05836,1.03669,-0.0795884,0.125548,null,0.952704,1.02966,,,,,,,,
11404,0.34768,1.78712,0.777052,0.135393,1.12207,0.0804054,-0.144295,0.878424,0.795029,1.52392,2.6944,,,,,,,,
11405,0.705126,1.49856,1.2949,0.740161,0.785191,0.337983,null,0.262064,0.153314,1.32622,1.63958,,,,,,,,
11406,-0.00597966,0.926781,0.0995055,0.51464,0.986356,0.601732,null,-0.0826009,null,-0.152714,-0.0906334,,,,,,,,
11407,-0.638843,-1.62565,-1.79657,0.0612632,-0.699296,-0.655547,-0.830144,-0.969737,0.205024,-1.1281,-1.40866,,,,,,,,
11408,0.414048,0.710193,0.81007,0.0975062,0.235009,0.415641,1.48808,0.070734,0.196048,0.603445,0.57478,,,,,,,,
11409,-0.126442,-0.498953,-0.669413,0.241572,0.00559744,0.0566088,-0.510717,-0.631121,-0.118577,-0.397698,-0.415182,,,,,,,,
11410,-0.204724,0.120992,0.0832567,-0.61261,0.111351,-0.00154036,null,-0.533996,0.0796423,-0.333848,-0.36577,,,,,,,,
11411,-2.0558,-3.04827,-3.00909,-1.63481,-1.75939,-2.6964,-1.39992,-1.43086,-0.619174,-2.35054,-1.8728,,,,,,,,
11412,-1.23892,-2.19197,-1.82673,-0.400111,-0.46794,-0.630455,-0.842789,-0.74246,-0.142765,-1.08383,-0.509867,,,,,,,,
11413,0.210352,0.653007,0.429797,0.311375,0.308783,0.975032,-0.620416,0.33377,0.492999,0.300321,0.857563,,,,,,,,
11414,-0.0996048,-0.242534,-0.193265,0.441163,0.269122,-0.0644679,null,-0.700164,-0.0994879,-0.226726,-0.509922,,,,,,,,
11415,-1.00877,-0.886095,-2.11493,-0.222868,-0.349443,-0.419847,-0.886721,-0.471957,-0.0971164,-0.104975,0.16107,,,,,,,,
11501,0.587579,0.986956,0.721906,0.421701,0.584719,0.890833,1.97356,-0.111612,null,0.652989,null,,,,,,,,
11502,0.485246,0.391717,0.0713929,-0.0925957,0.542822,0.383119,-0.165927,-0.309307,-0.469495,-0.939993,-0.349377,,,,,,,,
11503,0.479222,0.850505,0.396718,0.657025,0.166632,0.618647,0.599149,0.441455,0.282269,0.165177,1.15361,,,,,,,,
11504,0.493286,1.35669,0.546527,0.0369002,0.480562,0.575467,-0.346562,-0.413318,-0.365654,-0.298233,0.462715,,,,,,,,
11505,0.693486,0.535047,0.937221,0.660811,0.106266,0.560845,-0.018917,0.156769,-0.244364,-0.286936,0.351478,,,,,,,,
11506,-1.84314,-2.48927,-3.077,-0.402899,-1.08425,-1.22356,-2.17491,-1.57195,-0.729212,-2.3347,-1.92546,,,,,,,,
11507,0.592632,0.887419,0.660596,0.911475,0.309963,0.203569,0.465228,0.172348,0.426904,2.08094,1.40277,,,,,,,,
11508,0.294028,0.0863618,-0.214676,0.392661,0.286233,1.1439,null,-0.612082,0.0775654,0.199083,-0.237676,,,,,,,,
11509,-1.05998,0.373804,0.269597,0.47293,0.0557731,0.732341,0.540896,-0.298718,-0.13307,-0.401671,0.0914115,,,,,,,,
11510,0.586451,1.31326,1.13011,0.733241,0.415496,1.13768,1.0469,0.506956,0.72251,1.71495,1.15112,,,,,,,,
11511,0.466793,0.240795,0.716634,0.108643,0.11158,0.516992,0.695571,0.108652,0.266983,1.34832,0.634449,,,,,,,,
11512,0.97671,1.36157,1.41048,0.51962,0.536522,1.26783,1.10233,0.222466,null,1.14331,0.634153,,,,,,,,
11513,0.266005,-1.14045,-0.488617,0.483513,null,0.402004,0.577654,-0.295584,0.0312712,0.504868,-0.246958,,,,,,,,
11514,-0.894285,-1.53285,-2.1737,0.0559102,-0.476788,-0.93115,-1.21799,-0.912359,-0.51535,-2.03384,-1.75993,,,,,,,,
11515,-3.47448,-5.61696,-4.81697,-3.69753,-4.12472,-3.79984,-2.64126,-1.58911,-0.806538,-2.41021,-2.43435,,,,,,,,
11601,-0.37007,-0.296079,-1.0075,-0.320064,-0.53022,-0.460764,-0.0970723,-0.500067,null,-0.648592,-0.612748,,,,,,,,
11602,-0.159948,-0.495887,-1.4896,0.145099,-0.115104,-0.863502,-0.58173,-0.487792,-0.504495,-1.2557,-0.877557,,,,,,,,
11603,0.151285,0.221563,-0.402734,-0.225675,0.102776,-0.497403,-0.455562,-0.0275989,-0.437581,-0.850144,0.367515,,,,,,,,
11604,0.673967,1.12429,1.23317,0.82966,0.815831,1.07885,0.676049,0.548,0.336901,1.67243,1.35284,,,,,,,,
11605,0.359692,-0.135673,-0.362548,0.179127,0.352886,0.162837,0.381944,0.164393,-0.159788,-0.0157805,0.698162,,,,,,,,
11606,-0.157597,0.844728,-0.0903327,0.341306,0.732124,0.105793,0.00514848,-0.0887785,-0.151046,-0.146177,0.845035,,,,,,,,
11607,-0.462757,-1.48373,-1.73137,0.272682,0.149329,-0.586275,-0.503182,-0.721029,-0.0675478,-1.02142,-0.732117,,,,,,,,
11608,-1.00431,-1.46105,-2.15956,0.351651,-0.465033,-1.64205,-0.558039,-1.08811,-0.298416,-1.93126,-1.38431,,,,,,,,
11609,-1.43605,-2.46964,-3.79093,-0.577727,-1.23399,-2.43619,-0.999901,-1.21881,-0.379951,-1.26317,-1.06495,,,,,,,,
11610,-0.0534652,0.0267865,-0.886116,0.443065,0.134318,-0.183573,0.187138,-0.178229,0.0333448,-0.224624,-0.240238,,,,,,,,
11611,0.482528,1.43573,1.29343,0.5589,0.454734,1.16033,1.23921,0.942679,0.860605,2.22893,2.18302,,,,,,,,
11612,0.273118,0.318413,0.457823,0.366537,0.537574,0.193379,-0.04963,0.587569,0.725122,1.41223,1.73553,,,,,,,,
11613,-0.233376,0.531044,-1.03476,0.194964,-0.0710438,-0.29679,null,null,null,null,null,,,,,,,,
11614,0.00757538,0.226279,-0.744767,0.291765,-0.0565821,-0.0528235,null,null,null,null,null,,,,,,,,
11615,-0.336372,-0.795685,-0.328734,-0.302997,-0.36683,-1.06153,null,null,null,null,null,,,,,,,,
11701,-0.389844,-1.32788,-1.58071,-0.421581,-0.381292,-0.922397,-0.00805777,-0.130482,-0.274667,-0.577082,0.161648,,,,,,,,
11702,0.26908,0.397184,0.354709,0.187398,0.244577,null,0.134881,0.108177,null,0.277613,0.656344,,,,,,,,
11703,0.18112,0.618581,0.637661,null,-0.00287008,0.115585,null,-0.13007,null,null,0.00969739,,,,,,,,
11704,-0.645109,-1.06888,-2.11656,-0.0571393,-0.580207,-1.12216,null,null,null,null,null,,,,,,,,
11705,0.0919619,-0.099673,-0.551856,-0.0640813,-0.56429,-0.0123101,-0.14892,-0.397565,-0.480072,-0.391927,0.153779,,,,,,,,
11706,0.417246,1.42702,1.14243,0.342865,0.319446,0.816575,0.391196,0.028307,0.15062,1.17062,1.03479,,,,,,,,
11707,0.608025,0.883004,0.801926,0.546206,0.336614,0.934148,0.473494,0.237059,0.184143,1.25843,0.911568,,,,,,,,
11708,0.342495,0.277866,0.0640001,0.628864,-0.369569,0.319525,-0.0927718,-0.287807,null,-0.608935,-0.397022,,,,,,,,
11709,0.726882,1.80446,1.33449,0.927692,0.788077,2.12479,1.3667,1.09447,1.21362,1.85329,2.85433,,,,,,,,
11710,0.653675,0.457108,1.25117,0.389893,0.171074,0.297528,0.961291,0.12473,0.147438,1.48844,0.768162,,,,,,,,
11711,0.654584,1.12703,1.36913,0.605626,-0.330902,0.36375,0.616783,0.600136,0.527649,1.81943,1.53927,,,,,,,,
11712,0.292033,0.83331,0.835487,0.108903,0.361045,0.398642,0.0635277,0.404282,null,1.11446,1.10369,,,,,,,,
11713,0.423759,0.176272,0.23823,0.91409,0.0341799,-0.0970337,0.323805,-0.48785,-0.162222,-0.498953,-0.460996,,,,,,,,
11714,0.690302,1.07897,0.891534,0.638363,null,1.51759,0.984142,0.483654,0.156767,1.70422,1.35659,,,,,,,,
11715,0.264757,0.459029,1.13888,0.616718,0.0968964,0.819136,null,-0.206472,null,0.668988,0.00633492,,,,,,,,
11801,0.674098,1.2475,1.31622,0.360313,1.1175,0.96372,0.87303,0.303997,null,0.742584,null,,,,,,,,
11802,-2.14401,-2.89149,-3.69122,-1.99722,-2.18783,-3.33419,-1.12878,-0.943374,-0.669891,-2.40324,-1.04837,,,,,,,,
11803,0.347107,0.435205,0.218391,0.501012,-0.263173,-0.109204,0.897183,0.0787641,-0.425083,0.123014,0.481868,,,,,,,,
11804,0.0877661,0.285854,0.194819,0.0757519,0.0381274,-0.349207,null,0.378208,0.286427,0.380315,1.68103,,,,,,,,
11805,0.482302,1.02865,0.631201,0.427275,0.543835,1.35043,0.513792,-0.275859,-0.200817,0.55332,0.567955,,,,,,,,
11806,-0.570134,-1.50469,-0.813139,-0.311928,-1.06735,-1.22884,null,-0.63853,-0.403927,-0.852624,-1.1126,,,,,,,,
11807,0.251158,0.533492,0.0252526,0.188035,0.462096,0.590795,null,0.0676683,0.526795,0.350149,0.179726,,,,,,,,
11808,0.161267,0.803939,0.583569,0.53867,0.427249,0.531965,-0.0756659,-0.23409,null,-0.255254,-0.00330744,,,,,,,,
11809,0.246271,-0.137528,0.550499,0.0927764,-0.29943,0.770343,0.927538,0.347767,0.278094,1.10694,1.30406,,,,,,,,
20101,-0.00584033,-0.618706,0.0378134,-0.0714949,-0.0466742,-0.966938,-0.357286,0.0042921,-0.72003,-1.29202,-1.9636,,,,,,,,
20102,-1.13118,-2.66219,-1.13051,-0.392722,-0.394837,-2.09952,-1.11545,-0.891843,-0.801164,-1.66453,-1.68045,,,,,,,,
20103,1.0681,2.9575,1.93473,0.910959,0.555086,1.25818,2.35617,0.723419,0.772983,1.42391,1.09054,,,,,,,,
20104,-0.389257,-0.502567,-0.652521,-0.255001,0.458141,-0.178075,-0.49591,-0.378956,-0.150429,-1.60605,-1.09707,,,,,,,,
20105,-1.86681,-3.47574,-2.58309,-2.08118,-1.66299,-3.0921,-1.5148,-1.22287,-1.16593,-3.48261,-2.43833,,,,,,,,
20106,-0.242056,-0.290403,-0.191865,-0.210312,-0.326318,0.0141664,-0.355818,-0.00879862,-0.368885,-0.801899,-1.14323,,,,,,,,
20107,-1.21939,-2.1807,-1.51219,-1.02715,-0.436257,-1.99571,-1.44489,-0.749161,-0.72816,-1.96133,-1.66855,,,,,,,,
20108,0.475765,1.57065,0.675939,-0.0298802,0.0836039,1.52189,-0.877027,1.04103,0.77928,0.557414,0.675255,,,,,,,,
20109,0.829003,0.721225,1.39941,1.12932,0.278192,2.07695,0.619594,0.795711,1.69445,1.79048,0.455575,,,,,,,,
20110,0.499903,1.35982,1.16549,0.466305,0.0193537,0.526044,0.0350056,0.525875,0.294236,0.857906,0.0376365,,,,,,,,
20111,0.500702,2.89221,1.31818,0.438032,1.02351,2.10798,1.30145,1.54002,0.821298,1.50965,1.65375,,,,,,,,
20112,0.497566,0.7008,0.857364,-0.0932705,0.05414,0.112297,0.97591,0.696517,0.21385,0.957541,0.749908,,,,,,,,
20113,-0.0613566,-1.73814,-0.212627,0.0296991,-1.35211,0.330806,-0.808028,-0.600174,-1.32674,-1.76198,-2.81546,,,,,,,,
20114,-0.176151,0.12107,0.337078,-0.0986914,0.617266,0.0308546,-0.155469,1.01585,-0.728118,-0.118684,-0.243506,,,,,,,,
20115,-0.426529,-1.378,-0.137344,-0.220002,-0.535603,-0.233967,-0.653355,-0.447021,-1.39194,-1.53818,-2.00789,,,,,,,,
20201,0.910561,2.48686,1.40961,0.602956,0.560033,1.85996,1.42883,1.26524,1.54974,0.860139,1.45171,,,,,,,,
20202,-0.838566,-1.38702,-0.746224,-0.676737,-1.24197,-2.18966,null,null,null,null,null,,,,,,,,
20203,0.546702,2.30238,0.947456,0.598344,1.08404,0.580739,1.26176,0.768232,0.442867,1.08364,1.11166,,,,,,,,
20204,0.510421,1.58296,1.07067,0.295118,0.485716,0.382843,0.486514,0.260575,0.403119,0.57476,0.61917,,,,,,,,
20205,-0.64337,-2.35694,-1.08016,-0.424352,-0.748941,-1.08631,-0.95199,-0.939104,-0.368932,-1.7395,-1.35685,,,,,,,,
20206,0.892907,2.59668,1.55947,0.451755,-0.098701,2.22318,1.7432,1.66583,2.46265,2.23465,2.12804,,,,,,,,
20207,0.33561,0.875735,1.03588,0.832868,0.285784,-0.141137,0.333293,0.521916,0.532891,1.02727,0.591577,,,,,,,,
20208,0.539646,2.12433,1.16428,0.0618947,0.683227,-0.0374079,0.0524518,0.81193,null,1.22831,0.862154,,,,,,,,
20209,0.877146,2.90947,1.07997,0.302086,0.778196,1.01472,0.136377,1.50435,1.56095,1.83516,1.88737,,,,,,,,
20210,0.69145,1.29839,1.18696,0.689536,0.711415,1.05693,0.364281,0.82869,0.619147,1.15694,1.08645,,,,,,,,
20211,0.263692,1.59161,0.568866,0.26987,-0.0513039,1.51998,0.55645,1.12951,1.04779,0.949922,1.38636,,,,,,,,
20212,0.352675,0.492837,0.898408,0.225283,0.142825,0.825013,0.766739,0.627928,-0.441861,-0.395913,0.125434,,,,,,,,
20213,0.187609,0.463238,0.643824,0.0952726,0.565752,0.510158,0.769221,0.768959,null,null,null,,,,,,,,
20214,-1.86499,-5.0742,-2.14741,-1.21574,-1.56403,-2.21186,-1.85009,-1.49516,-2.08253,-3.05429,-3.28653,,,,,,,,
20215,-1.57314,-2.1703,-1.58102,-0.916393,-1.09112,-1.53269,-1.43042,-0.888557,-1.33518,-2.74325,-2.79464,,,,,,,,
20301,0.630735,2.81134,1.16754,-0.18865,0.3654,1.4579,0.835606,1.82209,2.33276,0.60881,1.63446,,,,,,,,
20302,-2.45735,-5.82507,-3.13379,-2.12054,-3.34293,-4.00548,-2.59536,-2.08296,-1.71396,-3.78009,-3.61648,,,,,,,,
20303,-1.29066,-3.78277,-2.0729,-0.7271,-1.41391,-1.8237,-1.40924,-1.41319,-1.0519,-2.40671,-2.13864,,,,,,,,
20304,-0.993225,-3.96308,-1.6957,-0.411038,-1.57552,-1.33129,-2.40843,-1.23726,-0.947848,-2.11257,-2.0567,,,,,,,,
20305,-0.798359,-1.36765,-1.0176,-0.973873,-0.431977,-2.26021,-0.802983,-0.203601,-0.217622,-1.41221,-0.823358,,,,,,,,
20306,-0.76958,-2.00424,-1.24697,-0.57541,-1.27847,-1.01795,-1.75839,-1.36783,-0.958465,-1.71669,-1.96635,,,,,,,,
20307,-1.99069,-4.59487,-2.97953,-2.23526,-1.64071,-3.521,-1.79768,-1.73162,-1.30977,-3.67709,-3.6207,,,,,,,,
20308,-0.596627,-3.03231,-2.09699,-0.141577,0.140088,-1.30291,-1.40645,-1.38906,-0.749387,-2.09331,-1.93865,,,,,,,,
20309,0.568181,1.19883,0.745709,0.646366,0.823122,1.28733,-0.196123,0.278452,0.0487249,1.03383,-0.0639556,,,,,,,,
20310,0.775161,1.91255,1.24782,0.635507,0.831543,1.5223,0.504549,0.856276,0.535419,1.4258,0.656924,,,,,,,,
20311,0.35543,2.66417,0.935904,0.138004,1.3183,0.104264,1.03666,1.40609,1.73636,1.55554,2.67392,,,,,,,,
20312,-0.523705,-4.88781,-1.59911,-0.815515,-2.70407,-1.31234,-0.913414,-1.5868,-1.26791,-2.9996,-3.08888,,,,,,,,
20313,0.71693,1.99289,1.36276,0.743429,0.853233,1.46978,0.698058,0.954996,0.76676,1.21421,0.940625,,,,,,,,
20314,-0.719797,-2.88257,-0.948765,-0.696411,-0.6629,-1.02834,-0.568571,-0.412887,-1.12185,-1.23015,-1.24792,,,,,,,,
20315,0.365997,0.922685,0.865465,0.14469,-0.108134,0.698217,0.561213,0.861381,0.15695,0.501033,0.395652,,,,,,,,
20401,0.0485777,-0.0320449,0.0938713,0.0482222,0.428363,-0.298356,0.181811,-0.259696,-0.0284527,-0.0157999,-0.214187,,,,,,,,
20402,0.514963,3.4444,0.98586,-0.11149,0.626523,0.560046,0.960896,1.40004,2.23896,0.988124,2.65041,,,,,,,,
20403,0.0187528,0.0823637,0.00553144,-0.212195,0.117705,-0.741836,0.478856,-0.119033,0.22521,0.0463084,-0.0647322,,,,,,,,
20404,0.218243,1.03829,0.476288,0.196538,0.619067,0.515548,null,-0.258577,-0.114147,-0.469676,-0.506111,,,,,,,,
20405,-0.253333,-1.39628,-0.39992,-0.185213,-0.124788,-0.142501,-0.519103,-0.609726,-0.674019,-1.20571,-1.26782,,,,,,,,
20406,0.537009,1.81376,0.947808,0.00715293,0.459145,0.857137,0.222599,0.829854,0.480167,0.764659,1.29916,,,,,,,,
20407,0.508371,1.21017,0.419644,0.400284,0.86708,0.619185,0.589838,0.483593,0.0119703,1.04749,0.875513,,,,,,,,
20408,0.193399,0.837861,0.0588717,0.289186,0.678561,1.07482,0.0356005,0.751524,-0.0905916,0.609171,0.42069,,,,,,,,
20409,0.446403,1.51914,0.81453,0.271814,0.940092,-0.949324,0.127186,0.661486,0.178159,1.0322,0.841135,,,,,,,,
20410,0.288684,1.18087,0.510103,0.0331372,0.151028,-0.442251,-0.121852,0.65286,0.741212,0.270609,1.20682,,,,,,,,
20411,0.311065,1.25619,0.8744,0.195287,0.85914,0.522338,0.637208,0.804672,0.378168,0.499096,0.810283,,,,,,,,
20412,-1.01304,-3.47871,-1.92928,-0.988219,-1.10768,-1.85963,-0.605007,-0.885874,-0.867229,-1.77037,-1.83352,,,,,,,,
20413,0.169883,0.0918655,0.291359,0.0224448,-0.0947841,-0.966322,0.518798,0.317202,0.0191731,0.770955,-0.0811056,,,,,,,,
20414,1.13907,1.84636,2.12635,0.893552,0.79237,1.55114,1.53766,1.24215,0.549483,1.65838,1.59485,,,,,,,,
20415,0.395725,1.27508,0.767163,0.211827,-0.241524,1.75408,0.493685,1.18515,0.352878,1.22696,1.14216,,,,,,,,
20501,0.514419,2.22231,1.26423,0.0141112,0.847616,0.283841,0.913077,0.884371,0.967432,0.926574,2.03319,,,,,,,,
20502,-0.311348,-0.699773,-0.646979,0.087248,0.136742,-1.15265,-0.6119,-1.15941,-0.521193,-0.949472,-1.06999,,,,,,,,
20503,-1.29121,-2.43006,-1.63319,-0.721412,-0.884281,-2.16923,-0.0588575,-1.11009,-0.959744,-1.9204,-1.71538,,,,,,,,
20504,1.02237,2.49471,1.76062,0.991722,1.01969,2.33357,0.925762,0.6281,0.958208,1.72463,1.92645,,,,,,,,
20505,-0.817274,-3.30688,-1.48604,-0.0534163,-0.313266,-1.02169,-0.542214,-0.961688,-0.288314,-1.25993,-1.44758,,,,,,,,
20506,0.384971,1.26846,0.746023,-0.0342687,0.462932,0.754103,0.0610292,0.351992,-0.170912,0.307893,0.18847,,,,,,,,
20507,0.497461,2.06264,0.654234,0.216722,0.807376,1.24998,0.0422905,0.348133,0.0850786,0.629597,0.743664,,,,,,,,
20508,-0.496305,-1.98036,-1.1041,-0.108443,-0.607083,-0.26128,-1.05721,-0.937087,-0.758796,-1.44046,-1.91661,,,,,,,,
20509,0.522952,1.7918,0.941349,-0.251332,0.998748,0.671365,0.140931,1.42522,1.02554,0.892925,1.79107,,,,,,,,
20510,0.596059,1.42777,0.976613,0.128204,0.4469,0.635941,null,0.112532,0.0767014,0.487099,null,,,,,,,,
20511,0.561879,1.02656,0.89449,0.229887,0.0203046,1.16647,0.504413,0.64113,0.0682625,0.798179,-0.304675,,,,,,,,
20512,0.812135,2.60067,1.2251,0.907036,1.05895,2.66672,1.17189,0.922413,0.497877,1.32647,1.4657,,,,,,,,
20513,-0.202649,-0.26418,0.233324,-0.269815,-0.4615,-0.112727,0.375155,0.202091,-0.0990529,0.0930832,-0.46423,,,,,,,,
20514,0.148529,0.0351148,0.0317602,0.559308,-0.158802,0.357243,-0.0165849,-0.255688,-1.12248,-0.181225,-0.399166,,,,,,,,
20515,-0.244589,-0.54536,-0.278062,-0.535662,-0.188961,-0.732128,0.0883552,0.0399548,-0.466781,-0.17693,-0.462668,,,,,,,,
20601,-0.0638419,-0.0748944,-0.116681,-0.231391,0.202298,-0.825936,0.0437896,-0.488343,-0.332928,-0.892437,-0.230019,,,,,,,,
20602,0.237251,1.73547,0.684702,-0.00191402,-0.0253908,0.506709,0.514501,1.10158,1.46515,0.982047,1.60187,,,,,,,,
20603,0.750037,1.28914,1.49832,0.419785,-0.27973,-0.0488144,1.66646,1.5164,2.33474,1.47906,2.49569,,,,,,,,
20604,-0.615965,-2.70923,-1.32391,-0.254706,-0.226425,-1.5383,-0.844561,-0.83207,-1.25628,-2.09658,-1.73845,,,,,,,,
20605,1.2796,3.30444,2.30595,0.690433,1.43266,0.115419,0.4514,1.28434,3.16955,0.757599,0.38468,,,,,,,,
20606,-0.0392476,0.15089,0.134711,-0.111045,-0.0372862,-0.599313,0.256886,-0.0998921,-0.200588,-0.0806188,null,,,,,,,,
20607,-0.539225,-1.73989,-1.31812,-0.272829,-0.446749,-0.880319,-0.699525,-0.934566,-1.13431,-1.13051,-0.979273,,,,,,,,
20608,-0.826691,-2.16275,-1.57624,-0.519651,-0.643979,-1.74193,-0.186508,-0.415633,-0.773873,-1.17793,-1.15027,,,,,,,,
20609,0.400827,-0.0205598,0.217566,0.320636,0.189081,0.95801,-0.0793456,0.0270683,-0.233552,0.189762,-0.575779,,,,,,,,
20610,0.999488,0.897892,1.2779,1.14628,0.693911,1.07745,-0.0772688,0.110372,-0.359328,0.313609,-0.975465,,,,,,,,
20611,0.386616,1.82863,0.757101,0.327869,0.983058,0.754656,0.516212,0.950015,0.666838,1.10899,0.889547,,,,,,,,
20612,-0.233062,-1.01192,-0.71972,-0.465533,0.218185,-0.86101,-0.348198,-0.265766,-0.909873,-1.47808,-1.74343,,,,,,,,
20613,0.185457,0.207611,0.358202,0.645932,0.862339,0.121933,0.458562,0.536022,0.175592,0.322142,0.0794442,,,,,,,,
20614,0.25002,0.238035,0.459582,0.553549,0.45645,-0.0559653,0.366475,-0.029496,-0.627032,0.444761,-0.0791935,,,,,,,,
20615,0.318603,0.691806,0.528078,0.342821,0.446253,1.0964,0.104376,0.0470409,-1.08403,-0.154845,-1.05038,,,,,,,,
20701,0.394433,1.2086,0.804396,0.20505,0.577198,0.333422,1.56331,-0.146591,-0.288242,0.336912,0.358651,,,,,,,,
20702,0.546548,2.0142,1.05747,0.581911,0.428764,1.36915,0.498361,0.272489,0.220521,0.572677,0.459687,,,,,,,,
20703,0.0730655,1.47827,0.972382,-0.066648,0.112653,-1.1801,1.09512,0.973587,0.996743,1.09243,1.82297,,,,,,,,
20704,0.743239,1.66256,1.073,0.555771,1.04717,1.20603,0.148424,0.115459,-0.216162,0.64888,0.320412,,,,,,,,
20705,-0.0519336,0.253196,0.103947,-0.0189918,0.0490604,-0.14275,-0.866958,-0.927415,-0.483454,-1.05844,-0.754862,,,,,,,,
20706,0.0341253,-0.0890387,-0.147458,-0.152762,-0.143166,0.212875,0.341915,-0.204029,-0.714112,-0.310791,-0.549013,,,,,,,,
20707,-0.386677,-0.19083,-0.927698,-0.452545,-0.590215,-0.309319,-0.903395,-0.45598,-0.596895,-0.780349,-0.378135,,,,,,,,
20708,-1.99523,-6.31243,-3.17126,-1.85622,-3.74144,-3.57679,-2.80215,-1.46564,-1.26332,-2.03508,-1.99391,,,,,,,,
20709,-1.97588,-5.45773,-3.20815,-2.29268,-2.36601,-3.22957,-1.70554,-1.65689,-1.61066,-2.87901,-2.68303,,,,,,,,
20710,0.0876468,-0.518066,0.158158,0.368438,-0.493267,0.518703,-0.692711,-0.517414,-0.887372,-0.197893,-1.09444,,,,,,,,
20711,0.680684,1.52105,0.874318,0.860631,0.624007,1.11324,0.754271,0.467908,0.0958173,1.02173,0.0593977,,,,,,,,
20712,-0.931198,-3.72015,-1.60054,-0.0422854,-0.994033,-1.37303,-0.484505,-1.17991,-1.23115,-1.87958,-1.99784,,,,,,,,
20713,0.504481,1.61946,0.856692,0.252072,0.841413,1.33395,0.908615,0.740878,0.719071,1.09926,1.4892,,,,,,,,
20714,0.860561,1.43101,1.53737,0.740563,0.672782,1.17331,1.20424,1.08109,1.60964,1.6761,1.73381,,,,,,,,
20715,-0.721497,-2.63404,-1.20551,0.119991,-0.756614,-0.850049,-0.461054,-0.459339,-1.23687,-1.11041,-1.51905,,,,,,,,
20801,-1.99048,-3.39211,-2.48811,-0.66192,-1.02779,-2.07954,-1.56934,-1.85428,-1.22148,-2.62055,-2.07455,,,,,,,,
20802,-0.13629,-0.950553,-0.185614,0.616814,0.253063,-0.910002,0.359449,-0.563049,-0.416196,-0.0486831,-0.164324,,,,,,,,
20803,0.164001,0.729223,0.660018,0.160699,0.189669,-0.459846,0.732489,0.183571,-0.068446,0.258267,0.0160655,,,,,,,,
20804,0.462911,3.32892,1.16033,0.231519,1.03215,1.43339,-0.179268,1.00695,0.747244,0.817588,1.5561,,,,,,,,
20805,0.423979,1.74059,0.710335,0.0727238,0.60704,0.974998,0.0387142,0.319258,0.532912,0.478789,1.15687,,,,,,,,
20806,0.34567,0.966476,0.22629,0.0418491,0.411834,0.0735109,0.26721,-0.024561,-0.42543,-0.138358,-0.213778,,,,,,,,
20807,-0.543495,-0.635731,-0.847187,-0.0053016,-0.139929,-0.796513,-1.01161,-0.710104,-0.700831,-1.34315,-1.13153,,,,,,,,
20808,-0.231364,-1.55624,-0.656487,-0.121418,-0.882846,-0.304236,-1.03073,-0.814051,-0.932093,-0.773949,-1.45717,,,,,,,,
20809,-1.17397,-3.98973,-2.76503,-1.97845,-2.82206,-1.02917,-2.37186,-1.87957,-1.54774,-2.90863,-3.00569,,,,,,,,
20810,-0.677944,-1.83039,-1.05214,-0.904855,-0.989977,-1.78365,-0.953036,-1.12443,-1.20939,-1.44252,-2.30866,,,,,,,,
20811,-0.0739441,0.66527,-0.249529,-0.288812,0.474781,-0.515587,-0.0497048,0.117699,-0.365275,-0.230142,-0.827426,,,,,,,,
20812,-0.476235,-2.42529,-0.446971,-0.033418,-0.337349,-0.399821,null,-0.731956,-0.334571,-0.804816,-1.4183,,,,,,,,
20813,-1.24945,-4.66253,-2.15914,-1.22014,-2.50372,-2.11704,-0.987511,-1.52365,-1.69078,-2.10259,-2.37154,,,,,,,,
20814,-0.326352,-0.595205,-0.353511,-0.289267,-0.373828,-0.0748326,-0.150296,-0.0122124,-0.535757,-0.515591,-0.631851,,,,,,,,
20815,-0.417366,-0.907294,-0.299905,-0.058298,0.357702,-0.506324,-0.710783,-0.101197,-0.885654,-0.0397247,-0.46526,,,,,,,,
20901,-0.618399,-2.10627,-1.64567,-0.216046,-0.0158037,-1.20083,-1.09321,-0.987794,-0.781835,-1.97125,-1.29896,,,,,,,,
20902,0.645206,2.13749,1.05919,0.327978,1.42309,2.21592,0.266188,0.816182,0.743345,0.704115,1.78357,,,,,,,,
